Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
880;2020;0901;4/13/2020;2;2;8;4;4;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;5
881;2019;1001;12/3/2019;2;2;12;5;9;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;3
882;2023;0201;3/13/2023;2;2;11;4;8;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;3
883;2019;2101;1/9/2019;2;2;8;3;8;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;3
884;2019;0801;7/19/2019;2;2;12;1;1;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;2
885;2019;1701;8/23/2019;2;2;2;3;9;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;3
886;2019;0601;12/8/2019;2;2;12;5;1;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;1
887;2022;1501;11/19/2022;2;2;4;4;8;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;1
888;2023;0701;11/15/2023;2;2;13;2;6;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;1
889;2020;1101;11/17/2020;2;2;5;4;6;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;2
890;2022;1101;8/1/2022;2;2;4;5;1;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;4
891;2019;1701;11/19/2019;2;2;7;2;2;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;5
892;2020;0801;5/19/2020;2;2;14;3;8;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;5
893;2019;1801;11/15/2019;1;1;9;5;5;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;1
894;2020;1301;8/28/2020;1;1;10;3;10;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;4
895;2019;0401;1/21/2019;2;2;5;1;4;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;2
896;2023;0401;8/26/2023;2;2;6;1;3;1;2;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
897;2021;0501;10/4/2021;2;2;4;1;8;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;1
898;2022;2301;5/3/2022;2;2;4;4;9;1;2;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;4
899;2020;0201;8/26/2020;1;1;10;3;5;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;5
900;2021;2001;6/24/2021;2;2;6;2;5;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;1
901;2023;1001;4/10/2023;1;1;9;1;4;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;2
902;2021;0101;11/14/2021;2;2;4;2;1;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;1
903;2021;0401;10/24/2021;1;1;10;2;1;1;2;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;3
904;2023;1501;2/2/2023;2;2;2;1;7;1;2;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;5
905;2021;1601;3/10/2021;2;2;6;4;5;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;3
906;2022;1601;2/28/2022;2;2;15;2;5;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;5
907;2022;0901;4/13/2022;2;2;15;3;6;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;1
908;2022;1201;6/27/2022;1;1;9;2;4;3;1;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;4
909;2022;0501;12/5/2022;2;2;7;3;7;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;3
910;2019;1301;3/17/2019;2;2;3;1;7;1;2;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;5
911;2021;1301;8/28/2021;2;2;6;4;5;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;4
912;2019;2401;8/6/2019;2;2;11;3;1;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;24;1
913;2022;0401;8/5/2022;2;2;3;4;9;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;1
914;2021;1301;7/27/2021;1;1;9;4;7;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
915;2022;2001;7/18/2022;2;2;12;5;3;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;2
916;2020;0201;8/2/2020;2;2;12;4;1;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;4
917;2021;1101;12/21/2021;1;1;9;3;10;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;3
918;2021;1801;4/4/2021;2;2;8;3;1;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
919;2021;2201;9/23/2021;2;2;1;1;9;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;1
920;2021;0601;9/29/2021;2;2;11;3;5;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
921;2022;2501;8/30/2022;2;2;5;4;3;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;5
922;2019;1301;12/24/2019;2;2;12;1;2;3;1;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;3
923;2020;1601;4/21/2020;2;2;6;1;1;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;5
924;2022;2101;6/10/2022;2;2;4;2;9;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;5
925;2022;2401;7/4/2022;1;1;9;4;2;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;4
926;2022;2301;7/2/2022;2;2;3;5;3;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;1
927;2020;0801;5/13/2020;2;2;7;4;8;1;2;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;5
928;2019;1501;7/24/2019;2;2;11;2;5;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;5
929;2019;1301;6/13/2019;2;2;5;3;7;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;3
930;2023;1101;2/3/2023;2;2;15;4;10;2;3;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;5
931;2022;0701;11/21/2022;2;2;15;5;10;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;5
932;2023;1901;8/1/2023;2;2;4;3;1;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;4
933;2022;1701;12/12/2022;2;2;1;4;9;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;5
934;2021;2401;9/17/2021;2;2;2;3;10;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;24;5
935;2023;1601;6/1/2023;2;2;1;3;6;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;3
936;2020;0701;7/15/2020;2;2;13;5;7;3;1;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;3
937;2021;2301;3/4/2021;2;2;6;4;5;3;1;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;5
938;2019;2501;8/14/2019;2;2;1;2;6;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;2
939;2019;1501;4/22/2019;2;2;4;3;5;1;2;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;4
940;2023;1101;6/23/2023;2;2;3;4;3;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;2
941;2021;2401;9/26/2021;2;2;15;2;10;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;24;1
942;2023;2201;7/8/2023;2;2;2;2;1;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;4
943;2022;0901;11/7/2022;2;2;15;4;10;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;5
944;2019;2101;12/24/2019;2;2;13;1;9;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;5
945;2020;1201;2/17/2020;1;1;9;2;6;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;4
946;2021;1301;11/23/2021;2;2;5;3;4;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;2
947;2020;0901;11/26/2020;2;2;3;1;7;1;2;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;3
948;2023;2201;1/2/2023;2;2;11;2;2;2;3;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;3
949;2020;1901;12/31/2020;1;1;10;2;1;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;1
950;2020;0101;5/26/2020;2;2;1;1;9;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;1;1
951;2023;1901;6/10/2023;2;2;7;1;10;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;2
952;2020;0301;1/18/2020;2;2;2;1;7;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;3
953;2020;0301;1/27/2020;2;2;7;5;1;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;1
954;2022;1301;9/11/2022;2;2;4;5;8;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;5
955;2020;1101;11/26/2020;2;2;7;2;6;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;4
956;2023;0201;6/21/2023;1;1;9;1;7;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;3
957;2019;1701;8/9/2019;2;2;7;4;8;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;4
958;2019;2201;3/11/2019;2;2;6;4;5;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;3
959;2019;1301;8/3/2019;2;2;15;1;3;2;3;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;2
960;2022;1401;2/7/2022;2;2;6;5;9;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;1
961;2019;0301;7/3/2019;2;2;8;3;1;2;3;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;4
962;2019;1801;12/22/2019;2;2;2;4;4;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;1
963;2021;0801;6/23/2021;2;2;11;5;10;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;3
964;2023;1001;5/12/2023;2;2;7;3;3;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;1
965;2020;2401;12/16/2020;2;2;11;5;2;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;4
966;2021;0301;12/17/2021;1;1;10;2;7;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;1
967;2021;2501;3/26/2021;2;2;4;3;7;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;1
968;2020;0101;10/31/2020;2;2;13;1;9;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;1;1
969;2021;0601;5/25/2021;2;2;7;4;8;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;1
970;2023;2501;8/10/2023;2;2;11;3;6;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
971;2020;0601;11/12/2020;1;1;10;5;8;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;5
972;2021;1201;11/23/2021;2;2;6;3;6;1;2;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;1
973;2021;2101;5/18/2021;2;2;7;3;9;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;2
974;2022;1501;12/26/2022;1;1;10;4;2;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;4
975;2020;1101;10/31/2020;2;2;7;3;1;3;1;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;2
976;2021;1401;7/7/2021;2;2;15;3;10;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;3
977;2023;2501;7/13/2023;2;2;13;4;6;3;1;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;4
978;2022;0901;3/11/2022;2;2;11;4;1;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;3
979;2023;2001;3/19/2023;2;2;3;3;8;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;2
980;2022;2101;5/11/2022;2;2;3;1;9;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
981;2023;2101;2/10/2023;2;2;7;5;6;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;3
982;2022;0501;2/1/2022;2;2;4;2;6;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;3
983;2019;0801;6/4/2019;2;2;5;3;1;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
984;2019;2101;11/27/2019;2;2;11;3;1;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;1
985;2023;1201;9/28/2023;2;2;4;5;4;2;3;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;3
986;2020;1901;5/1/2020;2;2;14;5;2;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;1
987;2023;0301;6/17/2023;2;2;12;2;5;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;5
988;2022;1701;6/25/2022;2;2;1;1;10;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;4
989;2019;0301;2/23/2019;2;2;13;2;6;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;2
990;2021;2301;12/5/2021;2;2;5;2;1;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;3
991;2019;1801;8/17/2019;2;2;1;1;3;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;3
992;2020;2101;7/21/2020;2;2;3;4;3;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;1
993;2020;1601;9/13/2020;2;2;1;4;2;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;1
994;2022;0901;11/12/2022;2;2;6;4;2;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;3
995;2020;1601;10/7/2020;2;2;1;4;7;2;3;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;3
996;2019;1001;9/10/2019;1;1;10;2;4;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;3
997;2019;1301;5/3/2019;2;2;14;4;5;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;2
998;2021;2001;8/19/2021;2;2;12;1;10;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;3
999;2019;0801;8/11/2019;2;2;3;4;3;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
1000;2021;0201;3/26/2021;2;2;5;3;5;2;3;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;4
1001;2023;2401;5/15/2023;2;2;15;5;6;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;3
1002;2023;0101;11/7/2023;2;2;6;3;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;4
1003;2020;0201;3/16/2020;2;2;2;4;7;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;3
1004;2021;0301;2/20/2021;2;2;13;1;6;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;3
1005;2023;1501;12/21/2023;1;1;10;4;8;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;2
1006;2022;0101;1/21/2022;1;1;10;2;8;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
1007;2020;0801;11/16/2020;2;2;7;2;7;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;4
1008;2022;1801;8/19/2022;2;2;7;2;6;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;4
1009;2020;2301;8/15/2020;2;2;7;2;9;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;1
1010;2022;1901;11/6/2022;2;2;1;1;10;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;4
1011;2023;2501;8/26/2023;2;2;14;2;9;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
1012;2022;0701;7/25/2022;2;2;5;1;2;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;1
1013;2020;0501;11/1/2020;2;2;11;4;5;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;1
1014;2023;0401;6/24/2023;2;2;13;3;7;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;3
1015;2023;2001;3/17/2023;2;2;1;1;4;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;3
1016;2021;0101;11/23/2021;2;2;3;4;7;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;5
1017;2022;1901;7/29/2022;2;2;4;5;2;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;1
1018;2021;2101;7/4/2021;1;1;10;2;7;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;5
1019;2023;2201;7/19/2023;2;2;1;3;6;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;4
1020;2020;1001;1/27/2020;2;2;6;3;2;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
1021;2022;1401;11/9/2022;2;2;11;2;6;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;2
1022;2023;0401;6/16/2023;2;2;11;4;6;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
1023;2023;1201;6/15/2023;1;1;9;1;9;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;3
1024;2021;0401;11/19/2021;2;2;14;5;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;1
1025;2022;0301;5/26/2022;2;2;8;3;9;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;1
1026;2023;1101;11/29/2023;2;2;13;2;4;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;5
1027;2022;0701;6/9/2022;2;2;1;5;3;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;1
1028;2020;1001;4/9/2020;2;2;2;5;6;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
1029;2019;1501;4/24/2019;2;2;15;1;4;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;3
1030;2023;2001;8/7/2023;2;2;4;2;7;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;3
1031;2019;1301;1/7/2019;1;1;10;4;7;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;4
1032;2021;1501;10/4/2021;2;2;7;3;8;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
1033;2021;0201;5/4/2021;2;2;14;5;3;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;1
1034;2020;2101;5/1/2020;2;2;11;4;10;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;5
1035;2019;1201;4/13/2019;2;2;6;1;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;4
1036;2020;1801;5/5/2020;2;2;12;5;6;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;4
1037;2021;1001;6/7/2021;2;2;8;2;7;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;3
1038;2023;1401;2/7/2023;2;2;11;1;1;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;4
1039;2020;2101;5/30/2020;2;2;11;5;9;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
1040;2023;0701;4/26/2023;2;2;15;5;10;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;3
1041;2021;1101;12/30/2021;2;2;13;4;2;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;2
1042;2021;1101;12/9/2021;2;2;14;5;10;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;1
1043;2023;2001;2/21/2023;1;1;10;2;5;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;4
1044;2022;0101;12/17/2022;2;2;14;3;9;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
1045;2023;1001;3/19/2023;2;2;5;5;8;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;1
1046;2023;2101;5/5/2023;2;2;15;4;3;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1047;2022;0801;4/12/2022;2;2;15;2;2;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;5
1048;2022;0201;12/6/2022;2;2;1;3;5;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;2
