Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
979;2023;1005;3/19/2023;2;2;3;3;8;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;2
980;2022;1001;5/11/2022;2;2;3;1;9;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
981;2023;1005;2/10/2023;2;2;7;5;6;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;3
982;2022;1001;2/1/2022;2;2;4;2;6;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;3
983;2024;1004;6/4/2024;2;2;5;3;1;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
984;2024;1003;11/27/2024;2;2;11;3;1;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;1
985;2023;1005;9/28/2023;2;2;4;5;4;2;3;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;3
986;2020;1004;5/1/2020;2;2;14;5;2;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;1
987;2023;1004;6/17/2023;2;2;12;2;5;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;5
988;2022;1003;6/25/2022;2;2;1;1;10;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;4
989;2024;1004;2/23/2024;2;2;13;2;6;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;2
990;2021;1001;12/5/2021;2;2;5;2;1;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;3
991;2024;1005;8/17/2024;2;2;1;1;3;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;3
992;2020;1004;7/21/2020;2;2;3;4;3;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;1
993;2020;1001;9/13/2020;2;2;1;4;2;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;1
994;2022;1002;11/12/2022;2;2;6;4;2;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;3
995;2020;1003;10/7/2020;2;2;1;4;7;2;3;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;3
996;2024;1003;9/10/2024;1;1;10;2;4;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;3
997;2024;1004;5/3/2024;2;2;14;4;5;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;2
998;2021;1005;8/19/2021;2;2;12;1;10;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;3
999;2024;1003;8/11/2024;2;2;3;4;3;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
1000;2021;1004;3/26/2021;2;2;5;3;5;2;3;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;4
1001;2023;1002;5/15/2023;2;2;15;5;6;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;3
1002;2023;1003;11/7/2023;2;2;6;3;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;4
1003;2020;1002;3/16/2020;2;2;2;4;7;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;3
1004;2021;1001;2/20/2021;2;2;13;1;6;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;3
1005;2023;1005;12/21/2023;1;1;10;4;8;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;2
1006;2022;1001;1/21/2022;1;1;10;2;8;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
1007;2020;1001;11/16/2020;2;2;7;2;7;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;4
1008;2022;1002;8/19/2022;2;2;7;2;6;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;4
1009;2020;1001;8/15/2020;2;2;7;2;9;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;1
1010;2022;1005;11/6/2022;2;2;1;1;10;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;4
1011;2023;1004;8/26/2023;2;2;14;2;9;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
1012;2022;1002;7/25/2022;2;2;5;1;2;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;1
1013;2020;1002;11/1/2020;2;2;11;4;5;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;1
1014;2023;1003;6/24/2023;2;2;13;3;7;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;3
1015;2023;1002;3/17/2023;2;2;1;1;4;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;3
1016;2021;1004;11/23/2021;2;2;3;4;7;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;5
1017;2022;1001;7/29/2022;2;2;4;5;2;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;1
1018;2021;1003;7/4/2021;1;1;10;2;7;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;5
1019;2023;1004;7/19/2023;2;2;1;3;6;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;4
1020;2020;1004;1/27/2020;2;2;6;3;2;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
1021;2022;1001;11/9/2022;2;2;11;2;6;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;2
1022;2023;1003;6/16/2023;2;2;11;4;6;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
1023;2023;1002;6/15/2023;1;1;9;1;9;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;3
1024;2021;1002;11/19/2021;2;2;14;5;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;1
1025;2022;1004;5/26/2022;2;2;8;3;9;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;1
1026;2023;1005;11/29/2023;2;2;13;2;4;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;5
1027;2022;1004;6/9/2022;2;2;1;5;3;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;1
1028;2020;1002;4/9/2020;2;2;2;5;6;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
1029;2024;1001;4/24/2024;2;2;15;1;4;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;3
1030;2023;1001;8/7/2023;2;2;4;2;7;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;3
1031;2024;1001;1/7/2024;1;1;10;4;7;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;4
1032;2021;1004;10/4/2021;2;2;7;3;8;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
1033;2021;1003;5/4/2021;2;2;14;5;3;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;1
1034;2020;1005;5/1/2020;2;2;11;4;10;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;5
1035;2024;1005;4/13/2024;2;2;6;1;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;4
1036;2020;1002;5/5/2020;2;2;12;5;6;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;4
1037;2021;1003;6/7/2021;2;2;8;2;7;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;3
1038;2023;1003;2/7/2023;2;2;11;1;1;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;4
1039;2020;1004;5/30/2020;2;2;11;5;9;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
1040;2023;1003;4/26/2023;2;2;15;5;10;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;3
1041;2021;1005;12/30/2021;2;2;13;4;2;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;2
1042;2021;1004;12/9/2021;2;2;14;5;10;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;1
1043;2023;1004;2/21/2023;1;1;10;2;5;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;4
1044;2022;1001;12/17/2022;2;2;14;3;9;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
1045;2023;1005;3/19/2023;2;2;5;5;8;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;1
1046;2023;1001;5/5/2023;2;2;15;4;3;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1047;2022;1003;4/12/2022;2;2;15;2;2;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;5
1048;2022;1005;12/6/2022;2;2;1;3;5;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;2
1049;2022;1001;6/11/2022;2;2;11;2;7;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;4
1050;2020;1003;8/23/2020;2;2;14;5;3;3;1;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
1051;2023;1003;6/2/2023;2;2;4;5;2;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
1052;2020;1002;10/1/2020;2;2;1;1;8;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;3
1053;2020;1001;10/11/2020;2;2;11;5;5;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;4
1054;2021;1001;5/22/2021;2;2;5;3;5;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;4
1055;2020;1005;2/25/2020;2;2;14;5;4;3;1;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;5
1056;2024;1002;6/29/2024;2;2;6;1;10;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;2
1057;2022;1001;4/25/2022;2;2;8;3;10;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
1058;2020;1004;7/5/2020;2;2;15;2;6;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;5
1059;2024;1004;2/19/2024;1;1;10;1;5;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;1
1060;2023;1005;5/30/2023;2;2;8;1;5;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;2
1061;2024;1001;8/22/2024;2;2;8;2;6;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;3
1062;2021;1001;2/12/2021;2;2;6;3;9;2;3;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;3
1063;2024;1001;12/26/2024;2;2;6;5;1;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;5
1064;2022;1003;3/5/2022;2;2;8;1;5;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;1
1065;2020;1005;1/13/2020;1;1;9;2;9;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;4
1066;2024;1002;11/28/2024;2;2;14;3;2;2;3;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;4
1067;2024;1002;4/5/2024;2;2;6;4;5;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;1
1068;2023;1004;2/15/2023;2;2;13;2;1;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;2
1069;2022;1003;5/11/2022;2;2;5;3;7;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;5
1070;2022;1005;2/10/2022;2;2;12;4;4;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;4
1071;2022;1004;10/9/2022;2;2;11;5;5;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;5
1072;2020;1001;8/4/2020;2;2;4;1;7;2;3;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;3
1073;2022;1002;12/26/2022;2;2;3;1;8;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;3
1074;2023;1002;1/18/2023;2;2;13;3;8;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;2
1075;2022;1004;1/1/2022;1;1;10;1;5;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;4
1076;2024;1001;10/1/2024;2;2;13;2;8;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;5
1077;2022;1002;11/21/2022;2;2;13;3;10;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;5
1078;2021;1001;3/16/2021;1;1;10;4;2;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;1
1079;2020;1002;9/4/2020;2;2;11;3;2;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;3
1080;2020;1002;4/23/2020;2;2;13;1;5;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;4
1081;2024;1001;4/6/2024;2;2;5;4;4;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;4
1082;2024;1001;4/14/2024;2;2;4;2;10;1;2;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;4
1083;2021;1001;2/11/2021;2;2;11;1;8;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;1
1084;2023;1005;11/1/2023;2;2;11;1;4;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;1
1085;2021;1002;12/31/2021;2;2;14;2;1;1;2;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;2
1086;2023;1002;6/1/2023;2;2;3;1;1;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;3
1087;2023;1003;12/11/2023;2;2;15;2;2;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;5
1088;2023;1002;3/24/2023;2;2;6;1;5;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;5
1089;2022;1003;2/7/2022;2;2;11;4;2;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;1
1090;2024;1005;6/12/2024;2;2;13;2;7;2;3;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;2
1091;2022;1001;3/10/2022;2;2;15;3;5;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;5
1092;2023;1005;6/30/2023;2;2;15;2;3;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;2
1093;2021;1002;6/23/2021;2;2;13;2;7;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;4
1094;2021;1004;12/27/2021;2;2;12;1;9;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;4
1095;2021;1002;7/22/2021;1;1;9;3;10;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;3
1096;2024;1004;9/8/2024;2;2;2;3;7;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
1097;2021;1003;9/5/2021;2;2;12;4;2;2;3;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;3
1098;2020;1003;7/21/2020;2;2;14;5;9;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;2
1099;2024;1005;10/16/2024;2;2;1;3;1;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;3
1100;2020;1003;8/2/2020;2;2;14;1;2;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;2
1101;2022;1003;8/15/2022;2;2;11;4;8;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
1102;2024;1004;1/15/2024;2;2;2;4;1;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;2
1103;2020;1001;3/23/2020;2;2;5;2;9;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;2
1104;2020;1002;4/23/2020;2;2;5;3;3;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;2
1105;2024;1001;6/29/2024;1;1;9;2;9;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;1
1106;2020;1005;9/24/2020;2;2;8;1;3;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;2
1107;2024;1002;3/5/2024;2;2;6;2;9;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;4
1108;2022;1003;1/27/2022;2;2;6;5;4;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;3
1109;2021;1001;12/13/2021;2;2;15;1;9;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;2
1110;2024;1002;12/26/2024;2;2;4;1;3;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;4
1111;2020;1005;2/6/2020;2;2;13;4;7;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;4
1112;2023;1004;4/13/2023;2;2;13;5;3;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
1113;2021;1004;12/30/2021;2;2;5;3;10;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;2
1114;2022;1004;12/18/2022;2;2;15;3;2;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;2
1115;2021;1004;12/25/2021;2;2;14;1;1;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;5
1116;2022;1004;5/26/2022;2;2;2;5;5;1;2;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;5
1117;2022;1004;5/15/2022;2;2;15;2;2;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;2
1118;2020;1005;5/16/2020;2;2;8;4;3;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;17;2
1119;2024;1004;2/6/2024;1;1;9;4;9;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
1120;2024;1003;12/28/2024;2;2;3;1;5;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;2
1121;2021;1004;12/27/2021;2;2;7;4;7;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;24;3
1122;2020;1001;12/14/2020;2;2;6;1;9;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;3
1123;2024;1002;9/29/2024;2;2;6;1;6;3;1;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;5
1124;2023;1003;8/25/2023;1;1;9;3;7;1;2;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;1
1125;2020;1005;9/3/2020;1;1;10;4;7;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;3
1126;2022;1003;1/23/2022;2;2;14;3;10;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;4
1127;2020;1001;1/16/2020;2;2;11;3;8;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;5
1128;2021;1002;10/15/2021;2;2;11;4;9;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
1129;2023;1004;3/4/2023;2;2;8;2;6;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;2
1130;2021;1001;4/10/2021;2;2;4;5;5;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;5
1131;2021;1002;3/11/2021;2;2;7;4;4;1;2;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;4
1132;2024;1005;12/15/2024;2;2;1;2;4;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;5
1133;2024;1001;1/20/2024;2;2;12;2;7;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;5
1134;2021;1005;10/7/2021;2;2;13;2;4;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;4
1135;2024;1003;3/27/2024;2;2;1;4;2;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;1
1136;2021;1002;8/31/2021;1;1;9;1;2;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;4
1137;2024;1005;8/20/2024;2;2;4;4;4;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;2
1138;2023;1003;7/15/2023;2;2;14;4;6;1;2;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;3
1139;2020;1002;9/4/2020;2;2;1;4;6;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;3
1140;2021;1001;4/2/2021;2;2;8;1;3;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;1
1141;2022;1005;3/14/2022;2;2;8;4;9;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;3
1142;2021;1003;8/15/2021;2;2;8;1;2;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;2
1143;2023;1002;2/15/2023;1;1;10;4;10;2;3;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;1
1144;2020;1003;4/21/2020;2;2;8;4;4;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;3
1145;2024;1003;4/16/2024;2;2;12;5;9;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;3
